jcs-JobTitle href,jcs-JobTitle,mosaic-provider-jobcards-1f1q1js,mosaic-provider-jobcards-1f1q1js (2),css-1h7lukg,css-1ey0anm,css-1restlb,css-18z4q2i,css-18z4q2i (2),more-items,css-18z4q2i (3),css-o11dc0,css-o11dc0 (2),css-1yxm164,more_loc href,more_loc,ialbl,css-o11dc0 (3),css-16euvrx,css-1restlb (2),css-o11dc0 (4),more-items (2),css-o11dc0 (5),css-o11dc0 (6),css-o11dc0 (7),css-o11dc0 (8)
https://ca.indeed.com/rc/clk?jk=e2d28a9c23f5e148&bb=k2L-_JPHYlKJ3e3Y0AVoUrZeWVEkILgGRInrqjl8bo7UQ0GNODKZ-veGQpyRN22kt6idrQZ5bCJD_Fox-NXrTTyhXWmKXYzZGEm25tmdwR9gFYCPYN85JXhL6aky0LY6&xkcb=SoAH67M356mLT6ygKB0AbzkdCdPP&fccid=f4d4a91a868cdb5a&cmp=H2O-Lifeguard-%2526-Recreation-Management&ti=Data+Governance+Analyst&vjs=3,Data Governance Analyst,,,H2O Lifeguard and Recreation Management,,"Ottawa, ON K1Y 4R8",,,,,"Experience: Strong background in data governance, compliance, and data management practices.",data,"Employer
Active 4 days ago",,,,"Oversee data acquisition efforts, ensuring informed consent and…",Employer,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=de97e21dcb818508&bb=k2L-_JPHYlKJ3e3Y0AVoUkaIN19tzc7u3S03JGQxljS-AeVyVMw0Itb6GBp1np63UjvuZ_mWW3CiDsgzSKtw5QdF6JsX0DUtcNUegdgLHsXq_xciQCm76cw16p3jEimg&xkcb=SoCJ67M356mLT6ygKB0HbzkdCdPP&fccid=1065ffb4f3a2f402&vjs=3,BI Data Engineer,,,Blastworks,,"Victoria, BC",,,,,"Current knowledge on the latest technologies in data science, BI and/or data management.",data,,,,,Experience handling large data volumes.,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=934f48c76996f502&bb=k2L-_JPHYlKJ3e3Y0AVoUhlyHqSdVQLCGzrOVd_T__Apm_dr_2bFMx9GeeRUgIaUecm68ryhXzPWz7r8KGGhhhFoDdnvmfzBG4Hjmfq3vdCO8gCqLr--2Q%3D%3D&xkcb=SoA967M356mLT6ygKB0GbzkdCdPP&fccid=c55f4ad42cee2cd3&vjs=3,"Senior Manager, AI Engineering",,,Compass Group,,"Mississauga, ON",Full-time,,,,"Design and implement robust data infrastructure, following governance practices around data integrity and security;",data,,,,,Build and lead a nimble R&D team;,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=0c27d91421af8fb4&bb=k2L-_JPHYlKJ3e3Y0AVoUp6octz_BRSFkx3QngOcEItnFCy3XBUSVD3DslF-ofyVNUFrVQDZkkEWucvfN1DZ1myFNvP35Rl3QIZUcrtC5ZY7DpY3Etk8e5xtc8D1jlR2&xkcb=SoCg67M356mLT6ygKB0FbzkdCdPP&fccid=1478f375b56b55d4&vjs=3,Senior Data Analyst,Typically responds within 2 days,,The Salvation Army Canada and Bermuda,,Remote in Canada,,,,,Ensure data accuracy and integrity by conducting regular audits and updates to data sources.,data,"Employer
Active 8 days ago",,,,"Experience in building reports, dashboards, and data visualizations…",Employer,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=de97e21dcb818508&bb=DT2YuJWM3lG_nhUnjxzZuCyrgtA1cD3UutGNrJN7XDGoKaGoUhHUxVgVTOirsWVEea6D9ET3C15xgMbCQ3FEdKBFE9Mv-JouyDH3YthDoUK91S5P6WiHKI7KYoNL3XTw&xkcb=SoCg67M356mKyeQH5h0LbzkdCdPP&fccid=1065ffb4f3a2f402&vjs=3,BI Data Engineer,,,Blastworks,,"Victoria, BC",,,,,"Current knowledge on the latest technologies in data science, BI and/or data management.",data,,,,,Experience handling large data volumes.,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=934f48c76996f502&bb=DT2YuJWM3lG_nhUnjxzZuHkrIJEV_SUpWSu8OUWPHB2FC9VyWy4E1esrCCArEUiTSoKYKBtkjMdpM2EwYVHOuMbG6i2kW9V4997o5D5G_NfIVzuz24ni2w%3D%3D&xkcb=SoAU67M356mKyeQH5h0KbzkdCdPP&fccid=c55f4ad42cee2cd3&vjs=3,"Senior Manager, AI Engineering",,,Compass Group,,"Mississauga, ON",Full-time,,,,"Design and implement robust data infrastructure, following governance practices around data integrity and security;",data,,,,,Build and lead a nimble R&D team;,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=d3b38fdec803f012&bb=DT2YuJWM3lG_nhUnjxzZuK_2eQYZkPsgC7F6XSrlHUZ0PW4MiUhT6zettAx7IkmRZmBxoQa3yZoomxouycehOGXNkrObSGCr9Bjh6u4xSvfrHD7lAgmLW8xNP6azzqr-&xkcb=SoCJ67M356mKyeQH5h0JbzkdCdPP&fccid=a0753f8413b8ffc6&vjs=3,Senior Software Engineer - Analytics,,,Netskrt Systems Inc.,,"Vancouver, BC",,,,,"Solid understanding of data engineering, data quality, data governance, and data security best practices.",data,,,,,"Work closely with data scientists, software engineers,…",,,data,,data,,data,
https://ca.indeed.com/rc/clk?jk=66c772755e848b86&bb=DT2YuJWM3lG_nhUnjxzZuGbtA6EbpIq50o_fSM_7wnUKTQ0cB9UZPg7vgfDs02nK-mWK9ETXrl8mUiMEufMhP3aD6zBBtaiwo_tEAOmoMmUxexS1ZyYxl6hCVuIKe7zJ&xkcb=SoA967M356mKyeQH5h0IbzkdCdPP&fccid=55a8b1573b083bec&vjs=3,"Data Scientist, Decisions - Verticals",,,Lyft,,"Hybrid work in Toronto, ON",,,,,Leverage data and analytic frameworks to identify opportunities for growth and efficiency.,data,,,,,"3+ years of industry experience in a data science, analytics, or…",,,data,,,,,
https://ca.indeed.com/rc/clk?jk=3a9b41f988f1d892&bb=DT2YuJWM3lG_nhUnjxzZuK_2eQYZkPsgt3I2m8KDQ-R6K4dxY5DSBfH9pvkN11HvzzfDKlW3_Qe_DuK97TbKYjgjlXAVQgr2pBKObiX-vphbUY1rZoRE-hAH-neHzIhM&xkcb=SoCz67M356mKyeQH5h0PbzkdCdPP&fccid=6f3228bb1fd5a299&vjs=3,Data Scientist,,,Services Conseils IntelliSoft inc.,,"Montréal, QC H3B 2K4",,,,,"Extraire et analyser les données se trouvant dans les bases de données de l’entreprise afin d’optimiser et d’améliorer le développement des produits, les…",,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=57b5ac88f27ec870&bb=DT2YuJWM3lG_nhUnjxzZuIqfaY8Xm0FgPnXbYXRVfaI-J3Fcr3to9TiUBlahEhk0XggvN4456EIpl0kWxnsesBiCAiTHoykcz2iscyvik4W4_9HBJxoJt5mRIbtE5D2V&xkcb=SoAH67M356mKyeQH5h0ObzkdCdPP&fccid=06926f09c00964a3&vjs=3,Data Scientist,,,Lightspark,,"Vancouver, BC",,,,,Experience working with geospatial data.,data,,,,,Enhancing data collection procedures to include information that is relevant for building analytic systems.,,,,,,,,
https://ca.indeed.com/rc/clk?jk=db6e49b793338a45&bb=DT2YuJWM3lG_nhUnjxzZuOhOmOPBcmWbeFKjRGosbqzNYGW3fMY2ZkAtdv5xX1UzD-X8qOq9c_-6juQw4ZRmvz3TgOZ9JpqMahofP5e8bafEtX_D_cwhi7u8nUVBVS0f&xkcb=SoCa67M356mKyeQH5h0NbzkdCdPP&fccid=7b6e906d0289e400&vjs=3,"Director, Data Engineering - Center for Advanced Analytics Data Science and Innovation (CAADSI)",,,Fraser Health,,"Surrey, BC V3V 1Z2",,,,,"This impactful leadership opportunity will develop a collaborative team of Senior Data Engineers and Data Engineers in engaging with data scientists, analysts,…",Data,,,,,,,,Data,,data,,scientists,
https://ca.indeed.com/rc/clk?jk=b6f8d91474117bd5&bb=DT2YuJWM3lG_nhUnjxzZuJIhViiiqYKOwwjQI1tINKvrWpDVY6L1MV4yj84TTM8PKq4NV1sP6oQONeKPilW0Y6dPOwSxG2qdPccVMcZiAZV-qLydlq8zzmF5NMgb_kcy&xkcb=SoAu67M356mKyeQH5h0MbzkdCdPP&fccid=532afac41b2663f7&vjs=3,"Senior Director, Data Analytics Consulting - Remote",,,EPAM Systems,,,,,,,We offer a flexible work set-up with face-to-face client meetings from time to time.,,,,,,Provide technical leadership and strategic direction expertise in ML and AI…,,Remote,,,,,,
https://ca.indeed.com/rc/clk?jk=2c255076173fe310&bb=DT2YuJWM3lG_nhUnjxzZuMIY3eSip5JNM0_xxG0Rg5FFUH3p5kBLEHqbnbfofoblpDfigP3HVugs4rtaTHWUyoXNxA6J1kx7H0tKdGqUHQ1nPb2iSAIEFhp7jk7RGVFE&xkcb=SoDH67M356mKyeQH5h0DbzkdCdPP&fccid=ade8cd847c0482cd&vjs=3,"Senior Manager, Product Analytics (Remote)",,,New Relic,,"Remote in Montréal, QC",,,,,Familiarity with dbt for data transformation and modeling.,data,,,,,Proficiency in SQL for complex data querying and analysis.,,,data,,,Bonus points if you have.,,
https://ca.indeed.com/rc/clk?jk=833db7234d1b5c86&bb=DT2YuJWM3lG_nhUnjxzZuOm6I2J1TR1OgRD_VsmE0MKzc8OWdyeWR6AIeV9dDpzCNWmTClyeM0lhhplWKPzSmK1F_zgFwx3bvuyCG0tdBm4ZhBfLyFj2pQYj0zmXWTjs&xkcb=SoBz67M356mKyeQH5h0CbzkdCdPP&fccid=462e6068c17c7702&vjs=3,Assistant Professor of Teaching in Biostatistics and Data Science,,,University of British Columbia,,"Vancouver, BC","$105,000–$130,000 a year",Full-time,,,Assistant Professor of Teaching in Biostatistics and Data Science.,Data,,,,,Academic Leadership | Department of Zoology | Faculty of Science (Jeffrey Richards).,,,,,,,,
https://ca.indeed.com/rc/clk?jk=ddbea04bd8c8d376&bb=DT2YuJWM3lG_nhUnjxzZuEq00PePO41DoXqqD3I7WwWWjE6e0GQY3a_tHE5w0U6Am6XU34hCtmIaoVPbn5HWeka8GSn75pfzstp6H-amvMWGaQpGTmbRZHb-tlUThYu0&xkcb=SoDu67M356mKyeQH5h0BbzkdCdPP&fccid=6867c53ddcaa8459&vjs=3,Sr. Machine Learning Engineer,,,ACV Auctions,,"Toronto, ON",Full-time,,,,"Experience with EDA, including data pipeline building and data visualization.",data,,,,Easily apply,"Mining structured & unstructured data, and performing EDAs.",,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=4466dc94b8af5af4&bb=DT2YuJWM3lG_nhUnjxzZuCGXjVLc69rME9INRAEMOXlHiDCF5er61drcy_i3pW1ftnl_9nOwOYz4rM7YseEKXTLazayqA5UfeZNARy4ob000ARMISiPHkA%3D%3D&xkcb=SoBa67M356mKyeQH5h0AbzkdCdPP&fccid=10b5c722d846df43&vjs=3,Lead Technical Program Manager - Data Science,,,Mastercard,,"Vancouver, BC","$103,000–$165,000 a year",Full-time,,,Work with data scientists and engineering teams to build/improve ways of working and identify and mitigate risks or issues that may impact the plan.,data,,,,,,,,scientists,,,,,
https://ca.indeed.com/rc/clk?jk=9f6bc5f415e79e24&bb=DT2YuJWM3lG_nhUnjxzZuCSIgB9L1EmwJtB_eqqe0gWB1AitVCuWrLABca2-0P1_LWnRUgYTI-gs8yRcQPH7cCO8yZjzhKSCkMOYcc1vIH6Cc9C9N0pMmBTxXMXUHO62&xkcb=SoDU67M356mKyeQH5h0HbzkdCdPP&fccid=6867c53ddcaa8459&vjs=3,"Team Lead, Machine Learning",,,ACV Auctions,,"Toronto, ON",Full-time,,,,"Experience with building data pipelines (Kubeflow, sklearn pipelines, etc.).",data,,,,Easily apply,They will be able to show their recommendations are contextually grounded in an…,,,,,,,,
https://ca.indeed.com/rc/clk?jk=3b4ea1a753607aaa&bb=DT2YuJWM3lG_nhUnjxzZuHbzUn97KhryKV4Q0K7Pfe-BlCOrFAF9KNBPYJTJ2O9AhWXDiBucIb7uDJ_xYuDn6Ae0zmvGpynmrAMPX2K4L0XLK6spbDRaiNzas--mTRND&xkcb=SoBg67M356mKyeQH5h0GbzkdCdPP&fccid=6de9a9b98fd0edf5&vjs=3,Senior Director of Data Science,,,SiftMed,,"Remote in St. John's, NL A1E 6B5",,,,,Above and beyond: experience working with data warehouses and data lakes.,data,,,,Easily apply,Translate data requirements from requestors of varying levels of technical expertise…,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=9780952f6887eb8f&bb=DT2YuJWM3lG_nhUnjxzZuF5f0VTu-Ts3EEuU6KQf-PsRVCfwwPL54dvpnF0aY-iuCmOBrWJAo_CVS66AZLJmP0TNtGcXQ2NBBueeSwB_c_p8NI-JNrt8FEQUCMIxKzia&xkcb=SoD967M356mKyeQH5h0FbzkdCdPP&fccid=31df12b0ffcc80b2&vjs=3,"Senior Product Manager, Data & AI",,,VTS,,"Toronto, ON",,,,,"You have experience as a Product Manager in an SaaS or B2B startup, ideally working with data engineering and data science teams.",data,,,,,,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=3b4ea1a753607aaa&bb=cprCRh7H1kefIJj93m3iMMg8WTUWevbybUJTDD9UHWeAmOb4ekiXhvnvIwtL24-G-gjpSqxRy6dmTGpm813Buhvwy-G-lBm10zv6g9JkWVCF_yiM_D89z-PdCLnJdRFG&xkcb=SoBl67M356mKVYxMyR0LbzkdCdPP&fccid=6de9a9b98fd0edf5&vjs=3,Senior Director of Data Science,,,SiftMed,,"Remote in St. John's, NL A1E 6B5",,,,,Above and beyond: experience working with data warehouses and data lakes.,data,,,,Easily apply,Translate data requirements from requestors of varying levels of technical expertise…,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=95011e446b86260c&bb=cprCRh7H1kefIJj93m3iMBydIKHTMbNWUWy1bacnfD5OXvMaUleKcD6kU_ENa8P8q2ejV6IU3u8gmiukrX6nrTbYZLfJQBZPttOeapG6fZVbWnGuPEs6zxcDQcs324Sv&xkcb=SoDR67M356mKVYxMyR0KbzkdCdPP&fccid=4b841d912d46e4fd&vjs=3,Senior Data Analyst,,,Luxoft,,"Toronto, ON",,,,,"Design and implement automated solutions used for data quality monitoring, evaluation, and exception-based handling, and otherwise manage risk associated with…",data,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=6aea42e9e97cea55&bb=cprCRh7H1kefIJj93m3iMEx-C7U2ISpMVz9nZSASr0_6xyJIId7AitwQPXrO4S36TqLhYDUOvBhPTC50juGiT60I7nxGKoX7NMLaS3ta_yCC4yJGUNfp8N_7qqTBuSrG&xkcb=SoBM67M356mKVYxMyR0JbzkdCdPP&fccid=a4a212ab7f50181f&vjs=3,Analytics Engineer,,,Maxa AI,,"Montréal, QC",,,,,"Work closely with data science, data engineering and product teams;",data,,,,,"At Maxa, Analytics Engineers provide clean data sets, modeling data in a way that empowers…",,,data,,data,,data,
https://ca.indeed.com/rc/clk?jk=58c5ce85217877af&bb=cprCRh7H1kefIJj93m3iMNC5bC39bGZP8l4JUXfiEoNYQVTuUv77k9EJIYvShqDkoz19mQWHwkGfoIUNuK_5fE9_pprkj8jzJAcCdsj2AWso6qU3wvvehGVS_mfu7E_i&xkcb=SoD467M356mKVYxMyR0IbzkdCdPP&fccid=55a8b1573b083bec&vjs=3,"Senior Data Scientist, Rider Segments",,,Lyft,,"Hybrid work in Toronto, ON",,,,,6+ years of industry experience in a data science or analytics role.,data,,,,,Leverage data and analytic frameworks to identify opportunities for growth and efficiency.,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=d7893b3823218800&bb=cprCRh7H1kefIJj93m3iMHHLtCmaHLx3xplaTP235MjgIU9ctvvbHmTEHkpqMHIairv_Iv4FyJ-nlDrPC414AjgvppBixnBLbHwyZvhHa5oZ4sMwtISYFXSX6MPRVaUN&xkcb=SoB267M356mKVYxMyR0PbzkdCdPP&fccid=fc23a68d547d2228&vjs=3,"Senior Product Manager, Geostatistics & Data Science",,,Seequent,,"Vancouver, BC",,,,,Leverage a wealth of quantitative and qualitative data to determine improvements to existing products and opportunities for new products.,data,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=b4ce2311661c4555&bb=cprCRh7H1kefIJj93m3iMLiIlSLBjIxvMuHpX8I_GscYOmCIpND98SwdFl_2xszsN6z6Jq64NxGaB_IF6XvH04YnxEhUHjIsGgL-J--g9UYtaKxl1MF0MA%3D%3D&xkcb=SoDC67M356mKVYxMyR0ObzkdCdPP&fccid=fe2d21eef233e94a&vjs=3,"Sr. Analytics GTM Specialist Solutions Architect, Canada Enterprise, Data & AI GTM",,,"Amazon Web Services Canada, Inc. - D46",,"Toronto, ON",Full-time,,,,Large distributed big data processing and data warehouse experience.,data,,,,,You must have deep technical experience working with technologies related to big data…,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=db65f60fa54c05d0&bb=cprCRh7H1kefIJj93m3iMJht2SH464c2E3OAfPYj7UfBjUDA6XSxx2PDauIMyF1di4T3X-vXtO7_gpQSl9WBrOdJoXPSlLWNtxgQcF-9_OKjxl9H9EsbIo-DSWJEhZU1&xkcb=SoBf67M356mKVYxMyR0NbzkdCdPP&fccid=7b6e906d0289e400&vjs=3,"Director, Development and Automation - Center for Advanced Analytics Data Science and Innovation (CAADSI)",,,Fraser Health,,"Surrey, BC V3V 1Z2",$59.56–$85.62 an hour,Full-time,,,"Delivering data analytics initiatives by effectively working with business associates, source system teams, project managers and IT staff while communicating…",data,,,,Easily apply,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=1ac307d40ecd887d&bb=cprCRh7H1kefIJj93m3iMH8xz3RQ32H19FvR8-2X8vmFKf8nfm6u9UFy04j04DWpGHdxxlScR-2wlaUhh0podcsuDCKsaZtAbWLbeq6XQAdaPWmRQZYaUTyaSrziqcnA&xkcb=SoDr67M356mKVYxMyR0MbzkdCdPP&fccid=8125fd19a28b99fe&vjs=3,"Senior Data Scientist, Business Sales",,,StackAdapt,,Canada,Full-time,,,,"Are proficient in coding, data structures, and algorithms.",data,,,,,Bring an analytical mind to the work blending data science and internal business operations and…,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=360fc76db23be862&bb=cprCRh7H1kefIJj93m3iMCGMMugFqZPsLPPhgIhl-0z0psnhgXU8lozsH5PXS5F2WA9EApPqptBwM2WtvJN8DdQOJHD_sw08hg1brfHG_L5XxjblQVoLbA%3D%3D&xkcb=SoAC67M356mKVYxMyR0DbzkdCdPP&fccid=537b899e30af3338&vjs=3,"Senior Machine Learning Engineer, Risk Modeling",,,Royal Bank of Canada,,"Toronto, ON M9W 0A4",Full-time,,,,"Knowledge on data access, data modeling, data architecture and data storage techniques.",data,,,,,Work closely with modelers/data scientists to support their data…,,,data,,data,,data,
https://ca.indeed.com/rc/clk?jk=8328befd700e9d2a&bb=cprCRh7H1kefIJj93m3iMHrEG4jlKmkSgB9tHkq6dNAlLuNOiVtb34pRleKyj3iPJTjrvEZNgcwy0CYAV2g8Qni5Z3y4G5B9d_tc-m0LZiSTzCP__gMOH28U5qR-oj6N&xkcb=SoC267M356mKVYxMyR0CbzkdCdPP&fccid=dd616958bd9ddc12&vjs=3,Business Intelligence (BI) Developer - Développeur Business Intelligence (BI),,,16508421 Canada Inc dba. Tovanah Analytics,,"Hybrid work in Westmount, QC",,,,,"Design and implement data models, ETL processes, and data transformations to integrate data from various internal and external sources.",data,,,,,,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=450070cd42975504&bb=cprCRh7H1kefIJj93m3iMCGMMugFqZPsCt9yfaMdHayw28_ctDzjTFe8iX4qwAlqHJ7MOsmPCIxOXS_HGiaZo4K0-aZ-uTsgcWBAuINaJqZhbz1mgzr2D82k5Wh9AQMu&xkcb=SoAr67M356mKVYxMyR0BbzkdCdPP&fccid=399da73be70a82ee&vjs=3,Sr. Business Intelligence Engineer,,,Sonder,,"Montréal, QC",Full-time,,,,Use your expert SQL and data modeling skills to build the data warehouse base layer data models that will power Sonder's reporting dashboards.,data,,,,,,,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=5c8cdc6f6dadc4c7&bb=cprCRh7H1kefIJj93m3iMChh2cNgfJC6WIIVQJnFyEAeI0UoiIHoimhnUEGDLeLbgelOumIlf6d2urNrD0Oox1qL5yeIRXIKuCfHyHovT6yKYRhHq1mQvWu3jdWzmF8H&xkcb=SoCf67M356mKVYxMyR0AbzkdCdPP&fccid=789012f7decff303&vjs=3,Scientifique en recherche appliquée - Applied Research Scientist,Typically responds within 3 days,,Mila - Institut québécois d'intelligence...,,"Hybrid work in Montréal, QC",,,,,"Doctorat en informatique, en apprentissage automatique ou dans un domaine connexe, avec un solide dossier de publications.",,,,,,Access to a telemedicine service;,,,,,,,,
https://ca.indeed.com/rc/clk?jk=7bb2147ae2ec20cb&bb=cprCRh7H1kefIJj93m3iMI72k8KlsMcVIVf4yo8BaGE1gTBflNbOtZOMtYwGm8Ej1zFT0VrfGYuMw9nWgGuyE-aUV59rqVQGdPGPjSgVj3rRpqwmVjLiMYS0eF58Q4mh&xkcb=SoA867M356mKVbRMyR0LbzkdCdPP&fccid=0a36cb6ef861169c&vjs=3,Head of Business Intelligence,,,PPT,,"Hybrid work in Montréal, QC",Full-time,,,,Establish and maintain governance of data solutions.,data,,,,Easily apply,"Strong analytical and problem-solving skills, with the ability to think strategically and translate data…",,,,,,,,
https://ca.indeed.com/rc/clk?jk=17bec8ffde72c735&bb=cprCRh7H1kefIJj93m3iMJ9h2nAAUam--bhdFlNOQ4FO9KtGjaxWAhXOoN7Gq6EXa80e6jGVfZrtqz1FEiEJRUbnDb6n4rAknI-XXixD2i9n52KOiXXOeg%3D%3D&xkcb=SoCI67M356mKVbRMyR0KbzkdCdPP&fccid=09ac3ce4d9d271d1&vjs=3,Postdoctoral Position In Computational Psychiatry (Real-World Applications of AI and Machine Learning on Health Data),,,University of Alberta,,"Edmonton, AB T6G 2B7",Full-time,,,,"The successful applicants will have the opportunity of supervised access to several public and government/institution owned datasets, including large (over 4…",,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=ab575979d5295059&bb=cprCRh7H1kefIJj93m3iMAQSB1VV9wKi7X_8v-jS8nFl-MT9KAkZI4Cb-rzncYttLPdX3ScHvPUu7wfjjpB1eLtbpT4YPnxR3-4UxWi6e1o2okDPSBeHrBQS_ssWjbq6&xkcb=SoAV67M356mKVbRMyR0JbzkdCdPP&fccid=ae001a0ac5399d15&vjs=3,"Senior Business Data Analyst, Assumed Admin",,,PartnerRe,,"Hybrid work in Toronto, ON M5J 2N7",Full-time,,,,"Assist internal stakeholders with requests for data, data inquiries, analyze any data discrepancies with supporting documentation.",data,"Employer
Active 16 days ago",,,Easily apply,,Employer,,data,,data,,,
https://ca.indeed.com/rc/clk?jk=7bb2147ae2ec20cb&bb=X30qGPwOulrdj2R1s_JRdV1XAH4d25vy9DpTqKpWdK0zdwT1xFe_N2hLcfFGgk5MHjepk1C6i-IvP3va9ZOR9Kze8iwnwP7D2Rs8dCv2mBvyjqjeWVVTy1Gg5AgWPPB3&xkcb=SoCx67M356mJ10x7sJ0LbzkdCdPP&fccid=0a36cb6ef861169c&vjs=3,Head of Business Intelligence,,,PPT,,"Hybrid work in Montréal, QC",Full-time,,,,Establish and maintain governance of data solutions.,data,,,,Easily apply,"Strong analytical and problem-solving skills, with the ability to think strategically and translate data…",,,,,,,,
https://ca.indeed.com/rc/clk?jk=17bec8ffde72c735&bb=X30qGPwOulrdj2R1s_JRdToz2WOwx5PEpY63qR_kxmiX5sqpsMMH2oKONdbDFX8Ck933oZwWIU7ycZNcyMzvCcVyq-Fp3IASt3lLYMX_GmFmbLILsgHorQ%3D%3D&xkcb=SoAF67M356mJ10x7sJ0KbzkdCdPP&fccid=09ac3ce4d9d271d1&vjs=3,Postdoctoral Position In Computational Psychiatry (Real-World Applications of AI and Machine Learning on Health Data),,,University of Alberta,,"Edmonton, AB T6G 2B7",Full-time,,,,"The successful applicants will have the opportunity of supervised access to several public and government/institution owned datasets, including large (over 4…",,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=5b53ccba847ced6b&bb=X30qGPwOulrdj2R1s_JRdfMNdtL_bGfYBNqxR7st5UMAuvTFl1MXWt2_YYKGFxfoHVIMqYUDlsKqxuUws8nmIoCGVQjaNcKAWZMIhC6zdyVeBCB0QILxFg%3D%3D&xkcb=SoCY67M356mJ10x7sJ0JbzkdCdPP&fccid=1774d8a2c0dcb2e7&vjs=3,"Manager, Business Intelligence & Data Governance",,,FCT,,"Oakville, ON",Full-time,,,,"Implement data quality management processes, including data validation, data profiling, data cleansing, data quality reporting and issue management.",data,,,,,,,,data,,data,,data,
https://ca.indeed.com/rc/clk?jk=501c41b2aa96a0b1&bb=X30qGPwOulrdj2R1s_JRdU0wB6gWuFtxhSWb_Vgx2cbE6k5NhF8CtO6V5Een6LQ8e7IKGbOqabqTnjc6Pb7KkH2oGlnP2ZtSemi5u4vg89gqO_oIs1-CZnyWGr5aovEg&xkcb=SoAs67M356mJ10x7sJ0IbzkdCdPP&fccid=55a8b1573b083bec&vjs=3,Data Analyst - Strategic Planning and P&L Management,,,Lyft,,"Hybrid work in Toronto, ON",,,,,Leveraging analytics and data science to analyze business problems.,data,,,,,Experience in communicating with and presenting to senior leaders and data storytelling.,,,data,,,,,
https://ca.indeed.com/rc/clk?jk=5db6ffc64f194ff1&bb=X30qGPwOulrdj2R1s_JRdYqu67snqwbV6Am6eGj_Q5ks6VJydbjtpOeMokzULcfMeAaaRvhB7NAf_LElqDDDIoVIwtmy1k_6ZIBlWc-_nYOPqkRm-zr1J1zU1LXQsI1X&xkcb=SoCi67M356mJ10x7sJ0PbzkdCdPP&fccid=1544766d4c2915b0&vjs=3,Manager - AI and Data - Solution Architect,,,EY,,"Toronto, ON M5H 0B3",,,,,"Experience with data virtualization, data visualization, data automation, data modeling.",data,,,,,"Experience in architecture and conception in data warehousing, business…",,,data,,data,,data,
https://ca.indeed.com/rc/clk?jk=52d918fc48bb4e9f&bb=X30qGPwOulrdj2R1s_JRdYzDqQxVN0oQh_avehpSiWQHfdURTLMfUQlf2dUMKm95JsWvgmankllyeJu5OiIQzkAaIKKWCc_0da3xjwfadMtZB2mDFiVHMypXaqg3cPk6&xkcb=SoAW67M356mJ10x7sJ0ObzkdCdPP&fccid=c57b0a15a28cb06c&vjs=3,Senior Data Analyst,,,Olsen Consulting,,"Calgary, AB",,,,,"Olsen Consulting specializes in the implementation and optimization of enterprise resource management systems, particularly Vista ERP, for high-revenue…",,,,,,,,,,,,,,
https://ca.indeed.com/rc/clk?jk=91a951d86d0b2ce2&bb=X30qGPwOulrdj2R1s_JRdWI1f_Tung8pmnMW1D7n1NtgVAkTjVx0LRoDy3efRLb2usFYJPSFE1essaeGBo4qQUoWHKhajf5csPSqWg8mLIRytzU_Bcizt9xkd3zOCFsy&xkcb=SoCL67M356mJ10x7sJ0NbzkdCdPP&fccid=c07db102700e9fad&cmp=310--Dump-Junk-Removal-%2526-Dumpster-Rentals&ti=Data+Analyst&vjs=3,Data Analyst with Accounting Expertise,,,310-Dump Junk Removal & Dumpster Rentals,,"Edmonton, AB T5S 2C6","Full-time
+1","Monday to Friday
+2",+1,,"Consolidate data from multiple sources into a single, cohesive data hub.",data,,,,Easily apply,Ensure data flows smoothly across all departments.,,,data,+2,data,"Job Types: Full-time, Permanent.",,
https://ca.indeed.com/rc/clk?jk=f8f128aef7f9b782&bb=X30qGPwOulrdj2R1s_JRdROGwfPbkNeU4dOMy50DVTVR2MZMc1s3oPpCk83JlmjHXSaZtvy5OAjbtxJoI3bjz5UcmCgvVYdPeTL_48qSp1UHVB3M6c76en4e5nkQ9pDN&xkcb=SoA_67M356mJ10x7sJ0MbzkdCdPP&fccid=c3e02094cae0536e&vjs=3,Senior Machine Learning Engineer (NLP),,,Railtown AI Technologies,,"Hybrid work in Vancouver, BC",,,,,"Working with different types of data including computer logs, errors, natural languages, and other multimodal data.",data,,,,,,,,,,,,,
